course_code,exam_type,start_time,end_time,location
FAR-2207,Muntlig_eksamen,2024-12-12 08:00:00,,N/A
FAR-2301,Muntlig_eksamen,2024-12-03 00:00:00,2024-12-06 00:00:00,N/A
FAR-2301,Oppgave,2024-12-02 23:59:00,,N/A
FAR-2301,Skriftlig_prøve,2024-12-02 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
FAR-2302,Skriftlig_skoleeksamen,2024-12-10 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
FAR-2402,Skriftlig_skoleeksamen,2024-12-03 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
FAR-3204,Muntlig_eksamen,2024-12-09 00:00:00,2024-12-11 00:00:00,N/A
FAR-3911,Oppgave,2025-05-15 14:00:00,,N/A
FRI-1436,Muntlig_eksamen,2024-12-03 00:00:00,2024-12-05 00:00:00,N/A
FRI-1442,Hjemmeeksamen,2025-06-16 09:00:00,2025-06-19 14:00:00,N/A
FRI-1443,School_exam,2025-04-03 09:00:00,,"(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(ALTA): Campus Alta Byggetrinn 2 – Rom 2108, Seminarrom (Alta)"
FRI-1851,Off_campus_exam,2025-02-26 16:00:00,,N/A
FRI-2260,Hjemmeeksamen,2025-06-02 09:00:00,2025-06-04 13:00:00,N/A
FRI-2581,Off_campus_exam,2025-06-12 09:00:00,2025-06-16 14:00:00,N/A
FRI-2583,Off_campus_exam,2025-06-12 09:00:00,2025-06-16 14:00:00,N/A
FYT-1110,Skriftlig_skoleeksamen,2025-01-31 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
FYT-1130,Hjemmeeksamen,2025-03-12 09:00:00,2025-03-28 14:00:00,N/A
FYT-2110,Hjemmeeksamen,2024-12-12 09:00:00,2024-12-19 14:00:00,N/A
FYT-2130,Mappevurdering,2025-05-14 14:00:00,,N/A
FYT-2630,Oppgave,2025-05-20 14:00:00,,N/A
HEL-0700,Oppgave,2024-11-29 14:00:00,,N/A
HEL-0730,Oppgave,2024-11-29 14:00:00,,N/A
HEL-0745,Oppgave,2025-05-23 14:00:00,,N/A
HEL-0750,Oppgave,2024-11-29 14:00:00,,N/A
HEL-0760,Oppgave,2024-11-29 14:00:00,,N/A
HEL-1000,Hjemmeeksamen,2025-03-07 09:00:00,2025-03-28 14:00:00,N/A
HEL-1700,Hjemmeeksamen,2025-01-13 09:00:00,2025-06-12 14:00:00,N/A
HEL-3060,Off_campus_exam,2024-11-22 15:00:00,2024-12-06 14:00:00,N/A
HEL-3066,Off_campus_exam,2024-11-29 09:00:00,2024-12-16 14:00:00,N/A
HEL-3950,Assignment,2024-11-01 09:00:00,2024-12-01 23:59:00,N/A
HEL-3950,Assignment,2025-05-30 14:00:00,,N/A
HEL-3961,Oppgave,2025-05-02 14:00:00,,N/A
HEL-3962,Oppgave,2025-05-02 14:00:00,,N/A
HEL-3963,Oppgave,2025-05-02 14:00:00,,N/A
HEL-3964,Oppgave,2025-05-02 14:00:00,,N/A
HEL-3965,Oppgave,2025-05-02 14:00:00,,N/A
HEL-3966,Oppgave,2025-05-02 14:00:00,,N/A
HEL-3967,Oppgave,2025-05-02 14:00:00,,N/A
HEL-6100,Hjemmeeksamen,2025-02-07 09:00:00,2025-02-21 14:00:00,N/A
HEL-6101,Hjemmeeksamen,2025-05-09 14:00:00,,N/A
HEL-6102,Hjemmeeksamen,2025-05-09 14:00:00,,N/A
HEL-6317,Muntlig_eksamen,2025-05-27 00:00:00,2025-05-28 00:00:00,(TROMSO): Teorifagbygget hus 1 – Plan 2 rom til bruk for eksamen
HEL-6321,Oppgave,2024-11-25 14:00:00,,N/A
HEL-6321,Oppgave,2025-05-05 13:00:00,,N/A
HEL-6322,Hjemmeeksamen,2025-06-02 09:00:00,2025-06-02 14:00:00,N/A
HEL-6323,Hjemmeeksamen,2025-05-30 09:00:00,2025-06-06 14:00:00,N/A
HEL-6324,Hjemmeeksamen,2024-12-03 09:00:00,2024-12-09 14:00:00,N/A
HEL-6331,Muntlig_eksamen,2024-12-02 00:00:00,2024-12-13 00:00:00,N/A
HEL-8002,Off_campus_exam,2025-05-09 14:00:00,,N/A
HEL-8003,Off_campus_exam,2024-11-21 16:00:00,2024-11-29 14:00:00,N/A
HEL-8013,Off_campus_exam,2024-11-22 15:00:00,2024-12-06 14:00:00,N/A
HEL-8020,Hjemmeeksamen,2025-05-09 14:00:00,,N/A
HEL-8026,Off_campus_exam,2024-10-31 16:00:00,2024-11-28 14:00:00,N/A
HEL-8030,Off_campus_exam,2025-02-28 16:00:00,2025-03-14 12:00:00,N/A
HEL-8031,Off_campus_exam,2025-03-24 09:00:00,2025-04-14 14:00:00,N/A
HEL-8040,Off_campus_exam,2024-11-15 09:00:00,2024-12-02 14:00:00,N/A
HEL-8040,Off_campus_exam,2025-04-14 09:00:00,2025-05-05 14:00:00,N/A
HEL-8042,Off_campus_exam,2025-05-02 09:00:00,2025-05-16 14:00:00,N/A
HEL-8042,Off_campus_exam,2024-12-02 09:00:00,2024-12-16 14:00:00,N/A
HEL-8044,School_exam,2025-05-16 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
HEL-8045-EN,Off_campus_exam,2025-04-16 09:00:00,2025-04-30 14:00:00,N/A
HEL-8045-NO,Hjemmeeksamen,2024-11-14 09:00:00,2024-11-28 14:00:00,N/A
HEL-8046,Off_campus_exam,2025-05-28 09:00:00,2025-06-13 14:00:00,N/A
HEL-8048,Off_campus_exam,2025-03-05 09:00:00,2025-03-26 14:00:00,N/A
IDR-0510,Hjemmeeksamen,2024-12-10 09:00:00,2024-12-12 13:00:00,N/A
IDR-1141,Hjemmeeksamen,2025-05-21 09:00:00,2025-05-23 13:00:00,N/A
IDR-1321,Hjemmeeksamen,2025-05-30 09:00:00,2025-06-03 14:00:00,N/A
IDR-1325,Skriftlig_skoleeksamen,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
IDR-1430,Muntlig_eksamen,2024-12-04 00:00:00,2024-12-05 00:00:00,N/A
IDR-1525,Muntlig_eksamen,2024-12-05 00:00:00,2024-12-06 00:00:00,N/A
IDR-1541,Hjemmeeksamen,2025-06-02 09:00:00,2025-06-04 13:00:00,N/A
IDR-2231,Skriftlig_skoleeksamen,2024-11-28 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)"
IDR-2232,Skriftlig_skoleeksamen,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
IDR-2250,Oppgave,2025-05-21 14:00:00,,N/A
IDR-2281,Hjemmeeksamen,2025-05-06 09:00:00,2025-05-12 14:00:00,N/A
IDR-3901,Oppgave,2024-12-15 14:00:00,,N/A
IDR-3901,Oppgave,2025-05-30 14:00:00,,N/A
IDR-3910,Oppgave,2024-12-13 14:00:00,,N/A
IDR-3912,Oppgave,2024-12-06 14:00:00,,N/A
IDR-3914,Oppgave,2025-03-14 14:00:00,,N/A
IDR-3922,Oppgave,2025-05-21 14:00:00,,N/A
IDR-6001,Hjemmeeksamen,2024-12-15 09:00:00,2024-12-19 14:00:00,N/A
IDR-6001,Hjemmeeksamen,2025-03-15 09:00:00,2025-03-19 14:00:00,N/A
IDR-6001,Hjemmeeksamen,2025-06-15 09:00:00,2025-06-19 14:00:00,N/A
JMO-3001,Hjemmeeksamen,2024-12-09 09:00:00,2024-12-12 14:00:00,N/A
JMO-3008,Oppgave,2025-03-18 14:00:00,,N/A
JMO-3021,Hjemmeeksamen,2024-12-09 09:00:00,2024-12-12 13:00:00,N/A
JMO-3022,Skriftlig_skoleeksamen,2025-04-01 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
MBI-1000,Muntlig_eksamen,2024-11-28 00:00:00,2024-11-29 00:00:00,"(TROMSO): Medisin og helsefagbygget 2 – U.07.306, Grupperom"
MBI-1101,Mappevurdering,2025-03-07 12:00:00,,N/A
MBI-1103,Skriftlig_skoleeksamen,2025-05-20 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-1104,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-2001,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
MBI-2004,School_exam,2024-12-02 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
MBI-2005,School_exam,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-2010,Assignment,2024-12-13 12:00:00,,N/A
MBI-2010,Assignment,2025-06-02 12:00:00,,N/A
MBI-2011,Skriftlig_skoleeksamen,2024-11-27 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-2012,Skriftlig_skoleeksamen,2025-05-20 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-2013,Skriftlig_skoleeksamen,2025-06-13 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
MBI-2014,Oppgave,2025-06-02 12:00:00,,N/A
MBI-2101,Skriftlig_skoleeksamen,2024-11-27 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
MBI-2102,Muntlig_eksamen,2024-12-09 00:00:00,2024-12-11 00:00:00,N/A
MBI-2104,Muntlig_eksamen,2025-06-02 00:00:00,2025-06-05 00:00:00,N/A
MBI-2105,Hjemmeeksamen,2024-11-27 09:00:00,2024-12-04 14:00:00,N/A
MBI-2105,Skriftlig_skoleeksamen,2024-12-10 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
MBI-2106,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-2106,Skriftlig_skoleeksamen,2024-12-12 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-2108,Muntlig_eksamen,2025-06-10 00:00:00,2025-06-12 00:00:00,N/A
MBI-2108,Oppgave,2025-05-30 09:00:00,,N/A
MBI-2110,Muntlig_eksamen,2025-05-19 00:00:00,2025-05-20 00:00:00,N/A
MBI-2111,Skriftlig_skoleeksamen,2025-04-23 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
MBI-3012,Oral_exam,2024-12-09 00:00:00,2024-12-10 00:00:00,"(TROMSO): Medisin og helsefagbygget 2 – U.07.306, Grupperom
(TROMSO): Medisin og helsefagbygget 2 – U.07.308, Undervisningsrom"
MBI-3012,School_exam,2024-12-05 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
MBI-3013,School_exam,2025-05-20 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-3015,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
MBI-3911,Assignment,2025-05-15 12:00:00,,N/A
MED-1501,Skriftlig_skoleeksamen,2025-06-03 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
MED-2502,Skriftlig_skoleeksamen,2024-12-16 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
MED-2503,Skriftlig_skoleeksamen,2025-06-04 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
MED-2510,Skriftlig_skoleeksamen,2025-06-05 09:00:00,,"(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
MED-2520,School_exam,2024-12-17 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
MED-2521,Skriftlig_skoleeksamen,2025-06-06 09:00:00,,"(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
MED-3601,Muntlig_eksamen,2024-11-29 00:00:00,2024-12-10 00:00:00,N/A
MED-3601,Skriftlig_skoleeksamen_-_nasjonal,2024-11-26 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(BODØ): Posthusgården – Undervisningsrom 138
(HAMMERFEST): Campus Hammerfest – 223 Klasserom Snefjord (Hammerfest)"
MED-3601,Skriftlig_skoleeksamen_-_nasjonal,2025-05-27 09:00:00,,"(BODØ): Posthusgården – ALR 105
(BODØ): Posthusgården – Undervisningsrom 138
(HAMMERFEST): Nye Hammerfest sykehus – Sirma
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
MED-3950,Oppgave,2025-06-02 12:00:00,,N/A
ODO-1004,Skriftlig_skoleeksamen,2025-06-03 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
ODO-2008,Skriftlig_skoleeksamen,2024-12-09 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ODO-2009,Skriftlig_skoleeksamen,2025-03-06 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
ODO-2516,Skriftlig_skoleeksamen,2025-03-19 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
ODO-2518,Skriftlig_skoleeksamen,2024-12-16 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
ODO-2520,Hjemmeeksamen,2024-12-02 09:00:00,2024-12-02 13:00:00,N/A
ODO-3208,Skriftlig_skoleeksamen,2025-06-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
ODO-3305,Skriftlig_skoleeksamen,2025-05-13 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
ODO-3306,Skriftlig_skoleeksamen,2025-05-26 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ODO-3324,Skriftlig_skoleeksamen,2024-11-28 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
ODO-3901,Oppgave,2025-05-05 14:00:00,,N/A
ODO-3920,Muntlig_eksamen,2024-12-11 12:45:00,,N/A
PAR-1110,Skriftlig_skoleeksamen,2024-12-04 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
PAR-1120,Skriftlig_skoleeksamen,2024-12-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
PAR-1130,Skriftlig_skoleeksamen,2025-06-11 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
PAR-1140,Skriftlig_skoleeksamen,2025-05-15 09:00:00,,(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
PAR-2110,Hjemmeeksamen,2025-02-17 09:00:00,2025-02-19 13:00:00,N/A
PAR-2120,Skriftlig_skoleeksamen,2025-05-13 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
PAR-2610,Skriftlig_skoleeksamen,2024-12-09 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
PAR-2630,Oppgave,2024-12-13 14:00:00,,N/A
PED-6112,Hjemmeeksamen,2024-11-22 09:00:00,2024-12-06 14:00:00,N/A
PSY-0700,Oppgave,2025-05-12 14:00:00,,N/A
PSY-1001,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
PSY-1004,School_exam,2024-12-03 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
PSY-1005,School_exam,2024-11-25 09:00:00,,"(TROMSO): Teorifagbygget hus 3 – Rom 3.203, bibliotek (Tromsø)
(TROMSO): Teorifagbygget hus 3 – Rom 3.218, lesesal (Tromsø)"
PSY-1010,Skriftlig_skoleeksamen,2025-05-30 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3"
PSY-1012,Skriftlig_skoleeksamen,2025-06-20 09:00:00,,"(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)"
PSY-1013,Skriftlig_skoleeksamen,2025-05-02 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
PSY-1020,Skriftlig_skoleeksamen,2025-05-30 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
PSY-1021,Skriftlig_skoleeksamen,2024-12-06 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
PSY-1022,Skriftlig_skoleeksamen,2025-06-20 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
PSY-1514,Hjemmeeksamen,2025-03-28 09:00:00,2025-04-11 14:00:00,N/A
PSY-1603,Oppgave,2024-12-13 14:00:00,,N/A
PSY-1604,Oppgave,2025-06-06 14:00:00,,N/A
PSY-1605,Oppgave,2024-12-13 14:00:00,,N/A
PSY-1606,Oppgave,2025-06-11 14:00:00,,N/A
PSY-1607,Oppgave,2024-12-16 14:00:00,,N/A
PSY-1608,Oppgave,2025-06-06 14:00:00,,N/A
PSY-1615,Oppgave,2024-12-13 14:00:00,,N/A
PSY-1616,Oppgave,2025-06-11 14:00:00,,N/A
PSY-1701,Skriftlig_skoleeksamen,2025-05-05 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
PSY-1702,Hjemmeeksamen,2024-12-09 14:00:00,,N/A
PSY-1703,Skriftlig_skoleeksamen,2024-12-02 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
PSY-1704,Skriftlig_skoleeksamen,2025-05-09 09:00:00,,(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
PSY-1706,Oppgave,2025-03-19 14:00:00,,N/A
PSY-2002,Oppgave,2024-12-09 14:00:00,,N/A
PSY-2002,Oppgave,2025-06-02 14:00:00,,N/A
PSY-2012,Off_campus_exam,2024-11-29 09:00:00,2024-12-13 14:00:00,N/A
PSY-2031,Hjemmeeksamen,2024-11-15 09:00:00,2024-11-22 14:00:00,N/A
PSY-2032,Oral_exam,2024-12-04 00:00:00,2024-12-05 00:00:00,N/A
PSY-2034,Off_campus_exam,2025-04-24 09:00:00,2025-04-24 10:00:00,N/A
PSY-2503,School_exam,2024-12-10 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
PSY-2584,Skriftlig_skoleeksamen,2025-03-26 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
PSY-2707,Hjemmeeksamen,2024-11-29 09:00:00,2024-12-13 14:00:00,N/A
PSY-2803,Hjemmeeksamen,2025-05-05 09:00:00,2025-05-19 14:00:00,N/A
PSY-2901,Oppgave,2024-12-10 14:00:00,,N/A
PSY-3005,Off_campus_exam,2024-11-11 09:00:00,2024-11-25 14:00:00,N/A
PSY-3006,Assignment,2024-12-02 14:00:00,,N/A
PSY-3006,Assignment,2025-06-02 14:00:00,,N/A
PSY-3015,Hjemmeeksamen,2025-03-28 09:00:00,2025-04-11 14:00:00,N/A
PSY-3023,Off_campus_exam,2024-11-25 09:00:00,2024-12-09 14:00:00,N/A
PSY-3023,Off_campus_exam,2025-06-10 14:00:00,,N/A
PSY-3032,Oral_exam,2024-12-04 00:00:00,2024-12-05 00:00:00,N/A
PSY-3034,Off_campus_exam,2025-05-28 14:00:00,,N/A
PSY-3035,Oppgave,2025-03-26 14:00:00,,N/A
PSY-3038,Oppgave,2025-05-13 14:00:00,,N/A
PSY-3500,Oppgave,2024-12-02 14:00:00,,N/A
PSY-3500,Oppgave,2025-06-02 14:00:00,,N/A
PSY-3501,Oppgave,2025-06-02 14:00:00,,N/A
PSY-3502,Oppgave,2024-12-02 14:00:00,,N/A
PSY-3502,Oppgave,2025-06-02 14:00:00,,N/A
PSY-3503,Oppgave,2024-12-02 14:00:00,,N/A
PSY-3503,Oppgave,2025-06-02 14:00:00,,N/A
PSY-3504,Oppgave,2024-12-02 14:00:00,,N/A
PSY-3504,Oppgave,2025-06-02 14:00:00,,N/A
PSY-3900,Assignment,2024-12-02 14:00:00,,N/A
PSY-3900,Assignment,2025-05-02 14:00:00,,N/A
RAD-1120,Skriftlig_skoleeksamen,2024-12-13 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
RAD-2110,Skriftlig_skoleeksamen,2025-01-06 09:00:00,,(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
RAD-2130,Skriftlig_skoleeksamen,2024-12-13 09:00:00,,(TROMSO): Kraft sportssenter – Idrettsbane (036-3) Del 3
RAD-2150,Mappevurdering,2025-05-02 14:00:00,,N/A
RAD-2610,Muntlig_eksamen,2024-12-16 08:15:00,,N/A
RAD-2620,Muntlig_eksamen,2024-12-10 00:00:00,2024-12-11 00:00:00,N/A
RAD-2640,Oppgave,2025-05-16 14:00:00,,N/A
SSO-3112,Hjemmeeksamen,2025-05-26 09:00:00,2025-05-28 13:00:00,N/A
SSO-3115,Hjemmeeksamen,2025-05-30 09:00:00,2025-06-06 14:00:00,N/A
SSO-3116,Hjemmeeksamen,2024-09-20 09:00:00,2024-12-13 14:00:00,N/A
SSO-3117,Oppgave,2024-11-29 14:00:00,,N/A
SSO-3911,Oppgave,2025-05-15 15:00:00,,N/A
SSO-3911,Oppgave,2025-02-10 14:00:00,,N/A
SYD-1110,Skriftlig_skoleeksamen,2024-12-11 09:00:00,,"(HARSTAD): Havnegata 5-7 – 112 Undervisningsrom 2
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(ALTA): Campus Alta Byggetrinn 2 – Rom 2116, Seminarrom (Alta)
(KIRKENES): UiT i Kirkenes – 1.08 Lille klasserom"
SYD-1110,Skriftlig_skoleeksamen,2025-04-29 09:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(ALTA): Campus Alta Byggetrinn 2 – Rom 2108, Seminarrom (Alta)
(HARSTAD): Havnegata 5-7 – Undervisningsrom 6
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)
(KIRKENES): UiT i Kirkenes – 1.05 Store klasserom
(KIRKENES): UiT i Kirkenes – 1.08 Lille klasserom
(KIRKENES): UiT i Kirkenes – 4.03"
SYD-1121,Hjemmeeksamen,2025-01-27 09:00:00,2025-01-30 13:00:00,N/A
SYD-1130,Skriftlig_skoleeksamen,2025-01-13 09:00:00,,"(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(HARSTAD): Havnegata 5-7 – Undervisningsrom 7"
SYD-1130,Skriftlig_skoleeksamen,2025-06-02 09:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
(HARSTAD): Havnegata 5-7 – Undervisningsrom 7
(HARSTAD): Havnegata 5-7 – Undervisningsrom 8
(ALTA): Campus Alta Byggetrinn 3 – Rom A102, Kultursalen (Alta)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(KIRKENES): UiT i Kirkenes – 1.05 Store klasserom
(KIRKENES): UiT i Kirkenes – 1.08 Lille klasserom
(KIRKENES): UiT i Kirkenes – 4.03"
SYD-2111,Skriftlig_skoleeksamen,2025-03-31 09:00:00,,"(ALTA): Campus Alta Byggetrinn 2 – Rom 2107, Seminarrom (Alta)
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
SYD-2120,Skriftlig_skoleeksamen,2025-01-06 09:00:00,,"(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(ALTA): Campus Alta: Paviljong 1, 2, 3 og m.bygg – Rom P179, Sarikoski"
SYD-2610,Hjemmeeksamen,2025-02-10 09:00:00,2025-02-13 13:00:00,N/A
SYD-2630,Oppgave,2024-11-21 09:00:00,,N/A
SYP-1110,Skriftlig_skoleeksamen,2024-12-11 09:00:00,,"(TROMSO): Kraft sportssenter – Idrettsbane (036-1) Del 1
(TROMSO): Kraft sportssenter – Idrettsbane (036-2) Del 2
(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
(HAMMERFEST): Campus Hammerfest – 222 Møterom Sirma (Hammerfest)
(HAMMERFEST): Campus Hammerfest – 233 Skaidi (Hammerfest)
(HARSTAD): Havnegata 5-7 – Undervisningsrom 9
(NARVIK): E-Fløyen – E2470, Seminarrom
(NARVIK): E-Fløyen – E2471, Seminarrom"
SYP-1121,Hjemmeeksamen,2025-06-10 09:00:00,2025-06-13 13:00:00,N/A
SYP-1121,Hjemmeeksamen,2025-01-27 09:00:00,2025-01-30 13:00:00,N/A
SYP-1121,Digital_kunnskapstest,2025-04-10 14:00:00,2025-04-10 14:30:00,N/A
SYP-1130,Skriftlig_skoleeksamen,2025-01-13 09:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 7
(HARSTAD): Havnegata 5-7 – Undervisningsrom 8
(HARSTAD): Havnegata 5-7 – Undervisningsrom 9
(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(HAMMERFEST): Nye Hammerfest sykehus – Snefjord
(HAMMERFEST): Nye Hammerfest sykehus – Måsøy
(NARVIK): E-Fløyen – E2463, Undervisningsrom
(NARVIK): E-Fløyen – E2471, Seminarrom
(TROMSO): Administrasjonsbygget – K1.04 Eksamensrom (Tromsø)"
SYP-1171,Hjemmeeksamen,2025-02-10 09:00:00,2025-02-17 14:00:00,N/A
SYP-1172,Hjemmeeksamen,2025-05-22 09:00:00,2025-05-30 14:00:00,N/A
SYP-2111,Kunnskapstest,2025-01-14 14:00:00,,N/A
SYP-2111,Skriftlig_skoleeksamen,2025-03-31 09:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 1
(TROMSO): Administrasjonsbygget – Auditorium Maximum (Tromsø)
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(HAMMERFEST): Nye Hammerfest sykehus – Snefjord
(NARVIK): E-Fløyen – E1480, Aktivt læringsrom"
SYP-2120,Skriftlig_skoleeksamen,2025-01-06 09:00:00,,"(HARSTAD): Havnegata 5-7 – Undervisningsrom 7
(TROMSO): Administrasjonsbygget – B154 Eksamensrom (Tromsø)
(HAMMERFEST): Nye Hammerfest sykehus – Sirma
(NARVIK): E-Fløyen – E2463, Undervisningsrom"
SYP-2630,Oppgave,2025-05-21 14:00:00,,N/A
SYP-3201,Muntlig_eksamen,2024-12-17 08:15:00,,N/A
